customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
cust0200,male,0,no,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,electronic check,72.41,506.87,no
cust0201,female,1,no,yes,13,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,104.84,1362.92,yes
cust0202,male,1,yes,yes,69,no,no phone service,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,electronic check,102.64,7082.16,no
cust0203,male,1,yes,yes,42,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,114.13,4793.46,yes
cust0204,female,0,no,yes,31,yes,yes,dsl,yes,yes,yes,yes,yes,no,month-to-month,yes,electronic check,50.57,1567.67,no
cust0205,male,1,no,yes,26,yes,no,fiber optic,yes,no,yes,no,no,yes,month-to-month,no,mailed check,24.34,632.84,no
cust0206,female,1,yes,no,32,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,credit card,30.4,972.8,yes
cust0207,female,0,yes,yes,52,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,bank transfer,77.13,4010.76,no
cust0208,female,0,yes,no,20,no,no phone service,dsl,no,no,yes,no,yes,yes,month-to-month,yes,electronic check,73.03,1460.6,no
cust0209,male,1,yes,yes,40,no,no phone service,dsl,no,yes,no,yes,yes,yes,month-to-month,yes,mailed check,49.85,1994.0,no
cust0210,male,1,no,yes,59,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,44.87,2647.33,yes
cust0211,male,1,no,no,14,no,no phone service,fiber optic,yes,no,no,no,yes,yes,month-to-month,yes,electronic check,90.94,1273.16,yes
cust0212,male,0,yes,yes,44,no,no phone service,dsl,no,yes,yes,no,yes,yes,month-to-month,yes,electronic check,54.05,2378.2,yes
cust0213,male,0,yes,no,48,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,80.4,3859.2,no
cust0214,male,0,yes,no,43,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,mailed check,91.23,3922.89,no
cust0215,male,0,no,yes,16,no,no phone service,dsl,yes,no,no,no,no,no,month-to-month,no,bank transfer,63.05,1008.8,yes
cust0216,female,1,yes,yes,35,no,no phone service,fiber optic,yes,yes,yes,yes,yes,yes,one year,yes,credit card,39.34,1376.9,no
cust0217,male,0,yes,no,53,no,no phone service,fiber optic,yes,no,no,no,yes,no,one year,yes,mailed check,106.08,5622.24,no
cust0218,female,0,yes,no,34,no,no phone service,fiber optic,yes,no,yes,no,yes,yes,one year,yes,bank transfer,29.35,997.9,yes
cust0219,male,0,no,yes,3,no,no phone service,dsl,no,yes,yes,no,yes,no,month-to-month,yes,credit card,102.95,308.85,no
cust0220,male,1,yes,no,68,yes,yes,dsl,no,yes,no,yes,no,no,one year,yes,mailed check,103.67,7049.56,no
cust0221,male,1,no,yes,5,no,no phone service,dsl,yes,no,yes,yes,no,yes,month-to-month,no,mailed check,77.1,385.5,yes
cust0222,female,0,yes,no,10,no,no phone service,fiber optic,yes,yes,yes,yes,no,no,two year,no,bank transfer,82.95,829.5,no
cust0223,female,0,yes,yes,52,yes,yes,fiber optic,no,no,yes,no,no,no,one year,yes,credit card,55.8,2901.6,no
cust0224,female,1,yes,no,29,no,no phone service,dsl,no,no,no,yes,no,no,two year,no,bank transfer,104.16,3020.64,no
cust0225,female,1,no,no,31,yes,yes,dsl,no,yes,yes,yes,no,yes,month-to-month,yes,bank transfer,46.37,1437.47,no
cust0226,male,1,yes,yes,66,yes,yes,dsl,yes,no,yes,no,yes,no,month-to-month,yes,mailed check,75.98,5014.68,no
cust0227,female,1,yes,no,69,yes,yes,fiber optic,yes,no,yes,no,yes,yes,two year,yes,bank transfer,20.18,1392.42,no
cust0228,male,1,no,no,37,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,113.98,4217.26,no
cust0229,male,1,no,no,27,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,electronic check,114.83,3100.41,no
cust0230,female,1,no,no,33,no,no phone service,fiber optic,no,yes,yes,yes,yes,no,two year,no,electronic check,91.04,3004.32,no
cust0231,female,1,yes,no,68,yes,yes,dsl,yes,no,no,yes,no,no,one year,no,electronic check,62.32,4237.76,no
cust0232,female,0,no,no,59,no,no phone service,dsl,no,no,no,no,yes,no,two year,no,credit card,37.86,2233.74,no
cust0233,female,0,yes,no,64,yes,no,dsl,yes,no,no,no,no,no,one year,no,bank transfer,69.25,4432.0,yes
cust0234,female,0,no,yes,44,no,no phone service,dsl,no,yes,no,yes,yes,no,two year,yes,bank transfer,99.14,4362.16,no
cust0235,female,0,no,no,49,no,no phone service,fiber optic,yes,no,yes,yes,yes,yes,two year,no,electronic check,80.53,3945.97,yes
cust0236,female,0,no,no,53,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,72.75,3855.75,no
cust0237,female,0,yes,yes,49,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,104.94,5142.06,no
cust0238,male,1,yes,no,66,yes,yes,fiber optic,yes,no,yes,no,no,yes,month-to-month,yes,electronic check,51.31,3386.46,no
cust0239,female,1,yes,no,63,no,no phone service,dsl,no,yes,no,yes,yes,no,month-to-month,no,mailed check,106.0,6678.0,yes
cust0240,female,0,yes,yes,25,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,bank transfer,63.95,1598.75,no
cust0241,male,0,yes,no,4,no,no phone service,fiber optic,no,yes,yes,no,yes,yes,one year,no,mailed check,20.24,80.96,yes
cust0242,female,1,yes,no,51,yes,no,dsl,yes,no,yes,no,yes,yes,month-to-month,yes,bank transfer,93.19,4752.69,no
cust0243,male,1,yes,yes,11,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,107.78,1185.58,yes
cust0244,male,1,yes,yes,17,yes,yes,fiber optic,yes,yes,no,yes,no,yes,one year,yes,bank transfer,68.44,1163.48,no
cust0245,female,0,yes,no,66,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,65.47,4321.02,yes
cust0246,male,1,no,no,70,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,100.54,7037.8,yes
cust0247,male,0,no,yes,69,yes,no,fiber optic,no,no,yes,yes,yes,yes,one year,no,mailed check,108.48,7485.12,yes
cust0248,male,0,yes,no,29,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,two year,no,electronic check,117.44,3405.76,no
cust0249,male,1,yes,yes,72,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,credit card,54.57,3929.04,no
cust0250,female,1,yes,yes,20,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,79.47,1589.4,yes
cust0251,male,0,yes,yes,27,no,no phone service,fiber optic,yes,no,no,no,yes,yes,one year,no,mailed check,102.29,2761.83,yes
cust0252,female,1,no,no,8,no,no phone service,dsl,no,yes,no,yes,yes,no,month-to-month,no,electronic check,73.19,585.52,yes
cust0253,male,1,no,yes,61,yes,yes,dsl,yes,no,yes,yes,no,yes,one year,yes,mailed check,66.19,4037.59,yes
cust0254,male,0,yes,yes,28,no,no phone service,dsl,no,no,no,yes,no,yes,month-to-month,no,credit card,77.19,2161.32,no
cust0255,male,1,no,yes,70,yes,no,dsl,yes,no,yes,yes,yes,no,one year,yes,mailed check,55.69,3898.3,no
cust0256,male,0,no,no,3,no,no phone service,fiber optic,yes,yes,yes,yes,no,yes,two year,yes,credit card,39.21,117.63,no
cust0257,female,0,yes,no,69,yes,no,dsl,yes,yes,yes,no,no,yes,month-to-month,yes,electronic check,26.66,1839.54,no
cust0258,female,1,yes,no,7,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,credit card,81.0,567.0,yes
cust0259,male,0,yes,yes,60,no,no phone service,dsl,yes,no,no,no,no,yes,one year,yes,mailed check,57.91,3474.6,no
cust0260,male,0,yes,no,4,yes,yes,fiber optic,no,no,no,yes,yes,yes,month-to-month,no,electronic check,108.3,433.2,no
cust0261,female,1,no,no,5,yes,yes,dsl,yes,yes,no,yes,yes,no,one year,yes,credit card,42.3,211.5,yes
cust0262,male,1,yes,yes,11,yes,no,dsl,yes,no,no,no,yes,yes,two year,no,credit card,51.07,561.77,yes
cust0263,male,1,no,yes,15,yes,yes,fiber optic,no,yes,no,yes,no,yes,two year,yes,bank transfer,117.05,1755.75,no
cust0264,male,0,yes,no,64,no,no phone service,dsl,no,no,yes,yes,yes,no,one year,yes,bank transfer,75.63,4840.32,yes
cust0265,female,0,no,no,13,no,no phone service,fiber optic,no,no,no,yes,yes,yes,one year,no,mailed check,54.68,710.84,no
cust0266,female,1,yes,yes,7,yes,no,dsl,no,no,no,yes,no,no,two year,no,bank transfer,106.09,742.63,no
cust0267,female,0,yes,no,6,no,no phone service,fiber optic,no,yes,yes,yes,yes,no,month-to-month,no,mailed check,94.34,566.04,yes
cust0268,male,1,no,yes,56,yes,yes,dsl,no,yes,no,yes,no,no,month-to-month,yes,electronic check,77.31,4329.36,no
cust0269,male,1,no,yes,64,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,108.91,6970.24,yes
cust0270,female,0,no,no,50,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,no,electronic check,29.4,1470.0,no
cust0271,female,1,yes,no,30,yes,yes,fiber optic,yes,no,no,no,yes,no,one year,no,electronic check,59.45,1783.5,yes
cust0272,female,0,no,no,22,no,no phone service,fiber optic,yes,no,yes,yes,yes,yes,two year,no,bank transfer,101.06,2223.32,yes
cust0273,female,0,no,no,25,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,month-to-month,no,credit card,58.59,1464.75,yes
cust0274,male,1,no,yes,28,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,electronic check,112.67,3154.76,yes
cust0275,female,0,no,no,39,no,no phone service,fiber optic,yes,yes,no,yes,no,no,one year,no,credit card,35.25,1374.75,yes
cust0276,male,1,no,no,67,yes,yes,dsl,yes,no,yes,no,yes,no,month-to-month,yes,credit card,53.66,3595.22,yes
cust0277,female,0,no,no,5,no,no phone service,fiber optic,yes,yes,no,yes,no,yes,one year,yes,electronic check,62.57,312.85,no
cust0278,male,0,no,yes,65,yes,no,fiber optic,no,no,yes,no,no,yes,month-to-month,no,credit card,88.7,5765.5,yes
cust0279,female,0,no,no,15,no,no phone service,dsl,yes,no,no,no,no,yes,two year,no,mailed check,39.53,592.95,no
cust0280,female,1,no,no,67,yes,no,dsl,no,yes,yes,no,yes,no,one year,yes,credit card,20.99,1406.33,yes
cust0281,female,0,yes,yes,40,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,117.65,4706.0,yes
cust0282,female,1,yes,yes,69,no,no phone service,dsl,no,yes,no,yes,yes,no,month-to-month,no,mailed check,109.88,7581.72,yes
cust0283,male,0,no,yes,43,no,no phone service,dsl,no,no,no,no,no,no,two year,yes,mailed check,50.02,2150.86,no
cust0284,female,0,yes,yes,1,yes,no,fiber optic,yes,no,no,yes,yes,yes,one year,yes,electronic check,68.35,68.35,yes
cust0285,male,1,yes,yes,22,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,68.89,1515.58,no
cust0286,male,1,no,no,62,yes,no,dsl,no,yes,no,no,yes,yes,one year,yes,credit card,106.92,6629.04,no
cust0287,male,1,no,yes,26,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,79.71,2072.46,yes
cust0288,male,1,no,yes,18,no,no phone service,dsl,no,yes,no,yes,yes,yes,two year,no,bank transfer,102.64,1847.52,yes
cust0289,female,1,no,yes,48,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,bank transfer,111.2,5337.6,no
cust0290,male,0,no,yes,9,no,no phone service,dsl,yes,yes,yes,yes,no,no,one year,yes,mailed check,76.6,689.4,yes
cust0291,male,0,no,yes,1,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,no,electronic check,48.55,48.55,no
cust0292,male,1,yes,yes,9,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,mailed check,69.87,628.83,yes
cust0293,female,0,no,yes,23,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,bank transfer,105.09,2417.07,no
cust0294,female,0,yes,yes,45,yes,yes,dsl,no,yes,yes,yes,no,yes,month-to-month,yes,credit card,78.36,3526.2,no
cust0295,female,0,no,no,2,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,yes,mailed check,109.57,219.14,no
cust0296,female,1,no,no,14,no,no phone service,dsl,no,no,yes,yes,no,yes,month-to-month,no,bank transfer,109.54,1533.56,yes
cust0297,male,0,yes,no,38,yes,no,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,two year,yes,credit card,57.34,2178.92,no
cust0298,male,0,no,yes,40,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,electronic check,64.81,2592.4,no
cust0299,female,0,no,yes,63,yes,yes,fiber optic,no,no,yes,no,yes,no,two year,yes,credit card,87.79,5530.77,no
cust0300,male,1,yes,yes,16,yes,yes,fiber optic,yes,yes,no,no,no,yes,one year,no,electronic check,31.11,497.76,yes
cust0301,male,0,no,no,6,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,66.56,399.36,yes
cust0302,male,0,yes,yes,3,no,no phone service,fiber optic,yes,yes,yes,no,yes,yes,month-to-month,no,electronic check,34.94,104.82,no
cust0303,female,1,no,yes,14,yes,yes,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,one year,no,electronic check,104.8,1467.2,no
cust0304,female,1,no,yes,66,yes,no,dsl,yes,no,yes,yes,no,no,two year,no,electronic check,114.28,7542.48,no
cust0305,male,0,yes,no,67,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,yes,mailed check,34.15,2288.05,yes
cust0306,female,0,no,no,31,no,no phone service,no,no internet service,no internet service,no internet service,no internet service,no internet service,no internet service,month-to-month,no,credit card,86.73,2688.63,no
cust0307,female,1,yes,yes,33,yes,no,fiber optic,no,yes,no,yes,no,yes,one year,no,electronic check,83.65,2760.45,no
cust0308,female,1,yes,no,1,yes,yes,fiber optic,yes,yes,no,yes,yes,no,two year,yes,credit card,96.01,96.01,yes
cust0309,female,1,yes,yes,44,yes,no,dsl,yes,no,yes,yes,yes,no,one year,yes,mailed check,89.58,3941.52,yes
cust0310,female,1,no,yes,15,no,no phone service,dsl,no,no,no,no,no,no,month-to-month,yes,bank transfer,41.71,625.65,no
